_id,DishImage,DishName,Calories,Protein,Carbohydrates,Fat,Fiber,Sodium,Iron,Calcium,Sugar,__v,QuantityRequired,nutritionId,selected,type,time
680534f0d035d501d3d0fcf7,https://drive.google.com/uc?id=14iImUdnQaXF4c-LZxcaW8Z_iem725cdL,Masala dosa mixed vegetable fillings,144.53,4.84,0,0,0,0,0,0,0,0,100 g,503,,,
680534f0d035d501d3d0fcf8,https://drive.google.com/uc?id=1AC8l2WYTeAZ-O7ZICQ70wbBjiNcrug9H,Masala dosa paneer fillings,243.12,10.31,0,0,0,0,0,0,0,0,100 g,504,,,
680534f0d035d501d3d0fcf9,https://drive.google.com/uc?id=1oZ-VGXPGuwRraLtFx1gQRDgdNY39jyZU,Uttapam,255.95,6.18,0,0,0,0,0,0,0,0,100 g,505,,,
680534f0d035d501d3d0fcfa,https://drive.google.com/uc?id=1VE34cMAwLx7Ls9oAZ8cc2SWfBYPI0_AN,Appam,267.7,3.12,0,0,0,0,0,0,0,0,100 g,506,,,
680534f0d035d501d3d0fcfb,https://drive.google.com/uc?id=1RCJBBYenSGoe7u8PgOMJxBAJu4XiP3BA,Beans and macaroni,136.08,4.58,0,0,0,0,0,0,0,0,100 g,507,,,
680534f0d035d501d3d0fcfc,https://drive.google.com/uc?id=1-PfU0XQpS36Aaf2X18OrEN3rU3w6O9DO,Spaghetti bolognese,97.43,9.35,0,0,0,0,0,0,0,0,100 g,508,,,
680534f0d035d501d3d0fcfd,https://drive.google.com/uc?id=1QyAOCjfE1zvQ0IRix0vXdRRkx29xtcLp,Meat and macaroni casserole,161.55,9.15,0,0,0,0,0,0,0,0,100 g,509,,,
680534f0d035d501d3d0fcfe,https://drive.google.com/uc?id=1Gu1X6W390tZyBcF7dhudcTE51cfbNObi,Spaghetti with meat balls and tomato sauce,158.13,5.61,0,0,0,0,0,0,0,0,100 g,510,,,
680534f0d035d501d3d0fcff,https://drive.google.com/uc?id=17o9CCvp35crFTLYDTrMcH6QeBC6B-QK2,Spaghetti with paneer balls and tomato sauce,158.54,3.95,0,0,0,0,0,0,0,0,100 g,511,,,
680534f0d035d501d3d0fd00,https://drive.google.com/uc?id=1-FG4Q5-Ck0Hgg3oq43c9xs8p9dg1mcvc,Lasagne with meat sauce,63.38,2.9,0,0,0,0,0,0,0,0,100 g,512,,,
680534f0d035d501d3d0fd01,https://drive.google.com/uc?id=10TZGsXP34BGYp9IL6gs-rqj0Hoe0z4Z9,Lasagne with vegetables,49.23,1.71,0,0,0,0,0,0,0,0,100 g,513,,,
680534f0d035d501d3d0fd02,https://drive.google.com/uc?id=1OijBUlStZ9jwNVmTz0vIDZU931RMCrd_,Home made egg noodles,240.84,6.55,0,0,0,0,0,0,0,0,100 g,514,,,
680534f0d035d501d3d0fd03,https://drive.google.com/uc?id=1lf6tYe7QSPEGVUylk4ucDyL9bNX_GzSI,Sour lentils (Khatti dal),34.79,2.22,0,0,0,0,0,0,0,0,100 g,515,,,
680534f0d035d501d3d0fd04,https://drive.google.com/uc?id=1LGAQjX2_RYdbMEBsb3kJHHmBrRC4MspF,Urad special dehusked,69.43,3.14,0,0,0,0,0,0,0,0,100 g,516,,,
680534f0d035d501d3d0fd05,https://drive.google.com/uc?id=1jEvEtA0gMXExWVBom8if9JdXSH5o_7uv,Arhar with spinach (Arhar dal aur palak),52.84,2.05,0,0,0,0,0,0,0,0,100 g,517,,,
680534f0d035d501d3d0fd06,https://drive.google.com/uc?id=1k3ShNYlgRkdOQd59EUsuh_DELae0z5Ub,Moong dal with vadi,24.08,0.4,0,0,0,0,0,0,0,0,100 g,518,,,
680534f0d035d501d3d0fd07,https://drive.google.com/uc?id=16bzz9Vr59yUR2phDcRDPGEEcPMnJuV5r,Rasam with tamarind (Puli rasam/ Chintapandu rasam/ Charu/Saaru),26.74,1.13,0,0,0,0,0,0,0,0,100 g,519,,,
680534f0d035d501d3d0fd08,https://drive.google.com/uc?id=1SiN8vU8qN-mTKhvrEfI4qSzh-6mobR4l,Rasam with lemon (Nimmakaya rasam/Nimmakaya charu/Elumichai rasam/Nimbe hannina saaru),24.41,1.11,0,0,0,0,0,0,0,0,100 g,520,,,
680534f0d035d501d3d0fd09,https://drive.google.com/uc?id=1lD6NNk4tQbJwvHJyp6qu93tpyLg-EqTi,Green gram whole with baghar (Sabut moong dal with tadka),63.43,3.23,0,0,0,0,0,0,0,0,100 g,521,,,
680534f0d035d501d3d0fd0a,https://drive.google.com/uc?id=1Basrgm5op2nkR5wfYbNbz0Dcr6g2tywQ,Urad sabut special,79.39,2.33,0,0,0,0,0,0,0,0,100 g,522,,,
680534f0d035d501d3d0fd0b,https://drive.google.com/uc?id=1Gx4cqnoue-9XCGFFPQkA0h3tb2gkZ6A5,Kabuli channa curry,68.57,2.92,0,0,0,0,0,0,0,0,100 g,523,,,
680534f0d035d501d3d0fd0c,https://drive.google.com/uc?id=1kak8H5O4Nb8QnWlMAwVWeMG63zl9pbI7,Besan gatte curry,189.38,7.75,0,0,0,0,0,0,0,0,100 g,524,,,
680534f0d035d501d3d0fd0d,https://drive.google.com/uc?id=1g-X8E1VuzZEL1PFoVjc39qMUXDskL73X,Dry masala chops,135.07,9.08,0,0,0,0,0,0,0,0,100 g,525,,,
680534f0d035d501d3d0fd0e,https://drive.google.com/uc?id=1kB6RMi3SKZzRPugF0YRWoCUJrW6Ny0QZ,Mutton korma,115.64,7.09,0,0,0,0,0,0,0,0,100 g,526,,,
680534f0d035d501d3d0fd0f,https://drive.google.com/uc?id=13QptyH7VwXWgZDUAOK08nEkx032G5KBI,Shahi keema kofta curry,418.13,4.14,0,0,0,0,0,0,0,0,100 g,527,,,
680534f0d035d501d3d0fd10,https://drive.google.com/uc?id=1a_vOnnNsLVCFqzRrZVAmj0NH3b3Vrbop,Minced meat ball curry,109.79,6.82,0,0,0,0,0,0,0,0,100 g,528,,,
680534f0d035d501d3d0fd11,https://drive.google.com/uc?id=1l97gHYkoMFa0hnmt6fJSnvhufcKhAyGh,Boti kebab,132.86,9.22,0,0,0,0,0,0,0,0,100 g,529,,,
680534f0d035d501d3d0fd12,https://drive.google.com/uc?id=1Cycnu3LTx2K7YeUFSe54NAvB7tOpT48G,Mutton seekh kebab,133.94,11.25,0,0,0,0,0,0,0,0,100 g,530,,,
680534f0d035d501d3d0fd13,https://drive.google.com/uc?id=1qcy9mFi5phw4POlsPAKBmW0r7qd8CKU-,Indian lamb and egg curry (Nargisi kofta),335.75,3.84,0,0,0,0,0,0,0,0,100 g,531,,,
680534f0d035d501d3d0fd14,https://drive.google.com/uc?id=1bE-iSbzoG0gYPsZr6IYvRKCK_pkwuCre,Soya chunks sweet and sour (Nutrinugget sweet and sour),500.94,2.85,0,0,0,0,0,0,0,0,100 g,532,,,
680534f0d035d501d3d0fd15,https://drive.google.com/uc?id=1BOxziTS3at2btjgMImovfF7FLncJ0vl6,Soya chunks korma (Nutrinugget korma),131.43,3.86,0,0,0,0,0,0,0,0,100 g,533,,,
680534f0d035d501d3d0fd16,https://drive.google.com/uc?id=1ECbE7bOBp4IwiCr0PLlpFyNjz2qvePu-,Mushroom matar,70.77,2.79,0,0,0,0,0,0,0,0,100 g,534,,,
680534f0d035d501d3d0fd17,https://drive.google.com/uc?id=1EbOMhMq0V6aq6D6imI13FnSGBJX9ZzPT,Soya chunks and peas (Nutrinugget matar),82.62,3.03,0,0,0,0,0,0,0,0,100 g,535,,,
680534f0d035d501d3d0fd18,https://drive.google.com/uc?id=1bHchuZET__25akwslsm9NOfy1sT20rMA,Vegetable yakhni,406.06,1.18,0,0,0,0,0,0,0,0,100 g,536,,,
680534f0d035d501d3d0fd19,https://drive.google.com/uc?id=1IVezVvLsW8mPh_Jq5B-q8HdgUslvmFbv,Spinach mushroom (Palak mushroom),47.63,1.94,0,0,0,0,0,0,0,0,100 g,537,,,
680534f0d035d501d3d0fd1a,https://drive.google.com/uc?id=1USjvV0HUrxIZXLU2xk6qxEAqjF8GW9px,Vegetarian nargisi kofta curry,332.15,2.29,0,0,0,0,0,0,0,0,100 g,538,,,
680534f0d035d501d3d0fd1b,https://drive.google.com/uc?id=1sEmCgBO5gVurwWLVjFUUIYvQPwdfZEaB,Roast chicken,199.9,20.49,0,0,0,0,0,0,0,0,100 g,539,,,
680534f0d035d501d3d0fd1c,https://drive.google.com/uc?id=1Eb6OPsuzIIlc42oA3j7usyFwVPIdDTY6,Shahi chicken masala,163.7,9.82,0,0,0,0,0,0,0,0,100 g,540,,,
680534f0d035d501d3d0fd1d,https://drive.google.com/uc?id=1r0EDy2dldCeB5bOBpR5mEt7DdbJnOEL9,Tomato chicken,111.68,10.57,0,0,0,0,0,0,0,0,100 g,541,,,
680534f0d035d501d3d0fd1e,https://drive.google.com/uc?id=1-Yf4XGK9VuHsilgfR1hzg2RBHANvTakJ,Creamy chicken,152.87,13.52,0,0,0,0,0,0,0,0,100 g,542,,,
680534f0d035d501d3d0fd1f,https://drive.google.com/uc?id=1jHZ22v8SFLGPIPD_RaNFhTXIYRmx_bx0,Broccoli chicken ala king,119.56,7.97,0,0,0,0,0,0,0,0,100 g,543,,,
680534f0d035d501d3d0fd20,https://drive.google.com/uc?id=1MeukOoKnXnVCZXWRuoqzSpb2ANPCp2Yc,Ginger chicken,129.17,8.24,0,0,0,0,0,0,0,0,100 g,544,,,
680534f0d035d501d3d0fd21,https://drive.google.com/uc?id=1TAD72xK9VLzTMVuQeIM36ktHiy1iVTrB,Chicken sweet and sour,445.09,6.92,0,0,0,0,0,0,0,0,100 g,545,,,
680534f0d035d501d3d0fd22,https://drive.google.com/uc?id=1_w2tSCLdf_kuqU8t2naHMqzPzwwJdpjs,Chicken korma,147.96,9.83,0,0,0,0,0,0,0,0,100 g,546,,,
680534f0d035d501d3d0fd23,https://drive.google.com/uc?id=1Q2ImvMEefTAwwjQuFGcfINWBOKI9-GTr,Bengal fish curry (Bengali machli curry),109.43,7.26,0,0,0,0,0,0,0,0,100 g,547,,,
680534f0d035d501d3d0fd24,https://drive.google.com/uc?id=1RGsZCiARnCTlHl31KoVKUwPwpihhGI6B,Fish finger,542.9,5.66,0,0,0,0,0,0,0,0,100 g,548,,,
680534f0d035d501d3d0fd25,https://drive.google.com/uc?id=12M6vGRl8t2OuR2fBBHvLZxQhK_dTp0H7,Fish in coconut milk (Nariyal ke doodh ke saath machli),86.21,8.66,0,0,0,0,0,0,0,0,100 g,549,,,
680534f0d035d501d3d0fd26,https://drive.google.com/uc?id=1zvhcG8GCxeBTHWv7ABlLgjNn-VzEFvgz,Prawn curry (with coconut) (Jhinga curry),109.55,8.54,0,0,0,0,0,0,0,0,100 g,550,,,
680534f0d035d501d3d0fd27,https://drive.google.com/uc?id=1J7C-NTVu0njSt-n-zc9d8g-6pJ6joN2m,Baked stuffed fish,121.96,16.14,0,0,0,0,0,0,0,0,100 g,551,,,
680534f0d035d501d3d0fd28,https://drive.google.com/uc?id=1n1FgwN5oIjwgtQEo7ngTciHTTmx7jejK,Fish pie,120.9,9.25,0,0,0,0,0,0,0,0,100 g,552,,,
680534f0d035d501d3d0fd29,https://drive.google.com/uc?id=10nB1nQe24XfIkqd1OE1C3NQu7TRh5DpB,Crispy baked fish,138.4,10.95,0,0,0,0,0,0,0,0,100 g,553,,,
680534f0d035d501d3d0fd2a,https://drive.google.com/uc?id=1urFRfz-XtZgPRqrJTeueRz-RFgKQdp1B,Fish souffle,139.71,10.51,0,0,0,0,0,0,0,0,100 g,554,,,
680534f0d035d501d3d0fd2b,https://drive.google.com/uc?id=1hie6pDIsd23HgK4lnq41Cwm52xRb1yU5,Potato curry (Aloo ki sabzi),89.56,1.52,0,0,0,0,0,0,0,0,100 g,555,,,
680534f0d035d501d3d0fd2c,https://drive.google.com/uc?id=1IELOrPkhgevMNvUvjQ7dzCYQuq0igujJ,Egg curry (Anda curry),117.52,5.38,0,0,0,0,0,0,0,0,100 g,556,,,
680534f0d035d501d3d0fd2d,https://drive.google.com/uc?id=1tNUx-tzHAIBJ_UfylT3WJbyLBxLzqnkN,Vegetable curry with coconut,83.07,2.77,0,0,0,0,0,0,0,0,100 g,557,,,
680534f0d035d501d3d0fd2e,https://drive.google.com/uc?id=1epfzJ0NvaNeWv0NUq_cFX1CDGQq5fhTu,Curd with potatoes (Dahi aloo),59.9,1.56,0,0,0,0,0,0,0,0,100 g,558,,,
680534f0d035d501d3d0fd2f,https://drive.google.com/uc?id=1-aXLF6_D3Cmm7hwhV7DHp-3koWBhqCoz,Potato kofta curry (Aloo kofta curry),455.4,0.56,0,0,0,0,0,0,0,0,100 g,559,,,
680534f0d035d501d3d0fd30,https://drive.google.com/uc?id=1zJYJNsZMUgd_xPXcAucn6FUJ2Ud6fGTw,Yam kofta curry (Zimikand/Suran kofta curry),322.88,0.71,0,0,0,0,0,0,0,0,100 g,560,,,
680534f0d035d501d3d0fd31,https://drive.google.com/uc?id=1BU5vt_-dJdoE7ee0se-d2E3fMvnxCdji,Jackfruit kofta curry (Kathal ka kofta curry),321.08,0.8,0,0,0,0,0,0,0,0,100 g,561,,,
680534f0d035d501d3d0fd32,https://drive.google.com/uc?id=1ml72aSK9XSaLxTWM2IFw6ZSSIeB8wOPF,Spinach and potato (Palak aloo),57.17,1.63,0,0,0,0,0,0,0,0,100 g,562,,,
680534f0d035d501d3d0fd33,https://drive.google.com/uc?id=1DQ_dcOqKZnEruijuBBsHtCzYvQYWLun0,Mooli bhujia,91.2,1.69,0,0,0,0,0,0,0,0,100 g,563,,,
680534f0d035d501d3d0fd34,https://drive.google.com/uc?id=1Z4UIdnwwkxYaxDVl-um8bsb2zhj_QNrP,Bathua bhujia,90.9,2.26,0,0,0,0,0,0,0,0,100 g,564,,,
680534f0d035d501d3d0fd35,https://drive.google.com/uc?id=1POZa7mh8ZXXQbRZKmJJYVeHz0-0YwIHE,Cabbage rolls (dry) ((Pattagobhi rolls) (dry)),142.48,8.21,0,0,0,0,0,0,0,0,100 g,565,,,
680534f0d035d501d3d0fd36,https://drive.google.com/uc?id=1ZwJwDbW42rBRW-QY4lmnbz7ZOeae49Ky,Cabbage rolls (curry) ((Pattagobhi rolls)(curry)),124.63,5.76,0,0,0,0,0,0,0,0,100 g,566,,,
680534f0d035d501d3d0fd37,https://drive.google.com/uc?id=17DnzoMqM-3uANhGXsJ_jhC1PHRL3n0bv,Dry arbi (Sookhi arbi),134.95,2.12,0,0,0,0,0,0,0,0,100 g,567,,,
680534f0d035d501d3d0fd38,https://drive.google.com/uc?id=1BDMay56i3LjG3cpJCXvbHAc7ZHdrCkja,Masala arbi,185.38,3.01,0,0,0,0,0,0,0,0,100 g,568,,,
680534f0d035d501d3d0fd39,https://drive.google.com/uc?id=11dD_yl3P9yDY9lnMzkSY2yWVe1cB-cl7,Peas brinjal bhartha (Matar baingan bhartha),84.55,2.05,0,0,0,0,0,0,0,0,100 g,569,,,
680534f0d035d501d3d0fd3a,https://drive.google.com/uc?id=11OP3Jbar7iODlsCUboPoVVv0_DFkajdz,Okra/Lady's fingers fry (Bhindi sabzi/sabji/subji),110.81,1.83,0,0,0,0,0,0,0,0,100 g,570,,,
680534f0d035d501d3d0fd3b,https://drive.google.com/uc?id=1OQXEeSuZO-hGPSU_1KwCDynHQb4zvTwB,Crispy okra/Crispy lady's fingers (Karare bhindi),657.76,1.91,0,0,0,0,0,0,0,0,100 g,571,,,
680534f0d035d501d3d0fd3c,https://drive.google.com/uc?id=1a_tzk54kZAN3nAGJMG43Tog7ymibCFcg,Beans foogath,105.06,2.03,0,0,0,0,0,0,0,0,100 g,572,,,
680534f0d035d501d3d0fd3d,https://drive.google.com/uc?id=14qArBzsAL06PCfCcaWmAme9_0fdyEPPL,Stuffed bittergourd (wet) (Bharwa karele),162.36,1.36,0,0,0,0,0,0,0,0,100 g,573,,,
680534f0d035d501d3d0fd3e,https://drive.google.com/uc?id=12Lqd5omZqP5j6zy0NHC4zra2gkSkoKS3,Jackfruit/Kathal (dry),488.97,0.93,0,0,0,0,0,0,0,0,100 g,574,,,
680534f0d035d501d3d0fd3f,https://drive.google.com/uc?id=1uBnU-x3KrUkXyc3fXaeUxS2dsoE-7T9G,Yam fried (Zimikand/Suran fried),491.76,0.79,0,0,0,0,0,0,0,0,100 g,575,,,
680534f0d035d501d3d0fd40,https://drive.google.com/uc?id=1jgLvr2ZXN2kuYcLLv9dXJhtVDzTFLDu7,"Cauliflower, pea and potato bhujia (Phoolgobhi, matar aur aloo bhujia)",95.67,2.75,0,0,0,0,0,0,0,0,100 g,576,,,
680534f0d035d501d3d0fd41,https://drive.google.com/uc?id=1M4aFd-Hl74TC3qZ_AWsWkLm_WsTJszRM,Vegetable jalfrezi,68.48,1.4,0,0,0,0,0,0,0,0,100 g,577,,,
680534f0d035d501d3d0fd42,https://drive.google.com/uc?id=18eumXYOxObKoJJiFkkYXeovWZTl0n4xK,Vegetables stir fry,30.78,1.04,0,0,0,0,0,0,0,0,100 g,578,,,
680534f0d035d501d3d0fd43,https://drive.google.com/uc?id=1mv6g7vFR06lhHyibtjL2dpJm0ZXRdhWU,Broccoli delight,40.7,2.49,0,0,0,0,0,0,0,0,100 g,579,,,
680534f0d035d501d3d0fd44,https://drive.google.com/uc?id=1WyS92K_BcovITYQGBTwW1r6Ym3eag4LS,Dhansak (vegetarian),82.8,3.32,0,0,0,0,0,0,0,0,100 g,580,,,
680534f0d035d501d3d0fd45,https://drive.google.com/uc?id=1pmWZfsRBDH7yu0a7ngOL0DK-Y9V2jbWv,Cauliflower basket,90.95,5.21,0,0,0,0,0,0,0,0,100 g,581,,,
680534f0d035d501d3d0fd46,https://drive.google.com/uc?id=18UA2dtmeXG6_0FDBeuV-EI8_PdYTCakO,Stuffed bottle gourd (Stuffed ghiya/lauki),93.19,5.84,0,0,0,0,0,0,0,0,100 g,582,,,
680534f0d035d501d3d0fd47,https://drive.google.com/uc?id=14c-jkkV92z3p5NclfY9a0zBlaFUALVML,Ducheese potato,140.54,3.6,0,0,0,0,0,0,0,0,100 g,583,,,
680534f0d035d501d3d0fd48,https://drive.google.com/uc?id=1d5dQx1da-tdMBfAK6_J1JHMYI6Nf6_vl,Roast potatoes,87.32,1.53,0,0,0,0,0,0,0,0,100 g,584,,,
680534f0d035d501d3d0fd49,https://drive.google.com/uc?id=1gHFmdab65l9xemEt8rwkM-2UxSQFr6al,Stuffed baked potatoes,100.2,3.82,0,0,0,0,0,0,0,0,100 g,585,,,
680534f0d035d501d3d0fd4a,https://drive.google.com/uc?id=1Ef459-IKRiPN42uIGSD3oKGml3GozIrV,Potato nests,111.62,5.71,0,0,0,0,0,0,0,0,100 g,586,,,
680534f0d035d501d3d0fd4b,https://drive.google.com/uc?id=14fRx2ckxxzb-Bl4MM3KFarldLa0uNoNF,Parsley potato,119.51,1.49,0,0,0,0,0,0,0,0,100 g,587,,,
680534f0d035d501d3d0fd4c,https://drive.google.com/uc?id=1si6uWQY39XYre81z0gNV7B27-PRj0gVQ,Creamed spinach and mushroom,419.62,2.28,0,0,0,0,0,0,0,0,100 g,588,,,
680534f0d035d501d3d0fd4d,https://drive.google.com/uc?id=1UjJ1iG-6oVBp74CIpDWF2pcsLoKHYL6s,Fricassee of Mushroom,106.66,3.65,0,0,0,0,0,0,0,0,100 g,589,,,
680534f0d035d501d3d0fd4e,https://drive.google.com/uc?id=1_NLUNnJj09ULPHVDimrINwgiOOmY0iWj,Cauliflower au gratin,145.9,4.45,0,0,0,0,0,0,0,0,100 g,590,,,
680534f0d035d501d3d0fd4f,https://drive.google.com/uc?id=1DkAtysKk3eu0_eR5zBv2OO8R_Zfe3Ve2,Vegetable and cheese pie,126.88,4.03,0,0,0,0,0,0,0,0,100 g,591,,,
680534f0d035d501d3d0fd50,https://drive.google.com/uc?id=1SfJPL6v4sNG0W0CON9xSZVrcW2bLzzKf,Spinach souffle,150.18,7.36,0,0,0,0,0,0,0,0,100 g,592,,,
680534f0d035d501d3d0fd51,https://drive.google.com/uc?id=1agAS4Kz3UDznzy6QOe3izqq3WN5uZqGG,Beetroot and egg salad (Chukandar aur ande ka salad),84.92,3.36,0,0,0,0,0,0,0,0,280 g,593,,,
680534f0d035d501d3d0fd52,https://drive.google.com/uc?id=171uBpcPQh207NP5MOFnzM1Py92qIi6S-,Sour cream potato salad,121.9,2.89,0,0,0,0,0,0,0,0,280 g,594,,,
680534f0d035d501d3d0fd53,https://drive.google.com/uc?id=1hWDnYII-_db3SQLiak4fNMHrfIdjl9YO,Tossed green salad,49.88,1.33,0,0,0,0,0,0,0,0,280 g,595,,,
680534f0d035d501d3d0fd54,https://drive.google.com/uc?id=1gCftfwYFah7llr4-CxgdDiPL7o6L0Lr3,Spring basket salad,160.46,3.36,0,0,0,0,0,0,0,0,280 g,596,,,
680534f0d035d501d3d0fd55,https://drive.google.com/uc?id=1lcKT6CfrfX5ijbV1e_f_-uYiYQixlR8P,Cucumber and yogurt salad (Kheere aur dahi ka salad),36.13,2.09,0,0,0,0,0,0,0,0,280 g,597,,,
680534f0d035d501d3d0fd56,https://drive.google.com/uc?id=1UtDVEqVfLR7T7ZT0XhVs10VnU7CYp1TI,Chicken and tomato towers,100.55,6.9,0,0,0,0,0,0,0,0,100 g,598,,,
680534f0d035d501d3d0fd57,https://drive.google.com/uc?id=1vIcyBDIVSXUb04m_Zl4ayQojcZjKfu67,Jellied sunshine fruit salad,48.86,5.85,0,0,0,0,0,0,0,0,280 g,599,,,
680534f0d035d501d3d0fd58,https://drive.google.com/uc?id=1oRqfyVjJe_91t56kuHtoQT0c0hFP4Bvh,Tomato aspic,50.37,6.87,0,0,0,0,0,0,0,0,100 g,600,,,
680534f0d035d501d3d0fd59,https://drive.google.com/uc?id=18bg7nmyYlKlDbrH6qHr49lJvt_Xnc3K8,Frozen frosty fruit salad (Phalon ka salaad),103.51,1.68,0,0,0,0,0,0,0,0,280 g,601,,,
680534f0d035d501d3d0fd5a,https://drive.google.com/uc?id=1w8bC0fT8qfV-7tJS4jjzJ1KlndA_lwz8,French dressing,733.77,0.32,0,0,0,0,0,0,0,0,100 g,602,,,
680534f0d035d501d3d0fd5b,https://drive.google.com/uc?id=1IOfYco1LSet-pOxhrZk8QdBedaRYajdI,Mayonnaise without eggs,329.05,2.13,0,0,0,0,0,0,0,0,100 g,603,,,
680534f0d035d501d3d0fd5c,https://drive.google.com/uc?id=1mhPgRVRL-KVAwpya0yeAsR2PW5cp90gT,Curd dressing,78.8,5.59,0,0,0,0,0,0,0,0,100 g,604,,,
680534f0d035d501d3d0fd5d,https://drive.google.com/uc?id=1iXWHEQ89ytHW58djZ0VuAavxQ158cYBy,Carrot raita (Gajar ka raita),64.78,4.14,0,0,0,0,0,0,0,0,100 g,605,,,
680534f0d035d501d3d0fd5e,https://drive.google.com/uc?id=1osdVhMhtZR9QJ4kaKM3CmnZIByKULRcl,Pumpkin raita (Kaddu ka raita),55.6,3.74,0,0,0,0,0,0,0,0,100 g,606,,,
680534f0d035d501d3d0fd5f,https://drive.google.com/uc?id=1cBhaczj42vYZkTp56aZAXx0pFxuxcmIb,Mint and peanut raita (Pudinay aur moongfali ka raita),112.05,7.05,0,0,0,0,0,0,0,0,100 g,607,,,
680534f0d035d501d3d0fd60,https://drive.google.com/uc?id=118lXO0lJDHyXeWbAmCVF6qSyJHF1B7UG,Spinach raita (Palak ka raita),52.75,3.95,0,0,0,0,0,0,0,0,100 g,608,,,
680534f0d035d501d3d0fd61,https://drive.google.com/uc?id=15NxCzIFP59g7tGhhaCoDi42beJ32bIf1,Bathua raita,54.4,4.13,0,0,0,0,0,0,0,0,100 g,609,,,
680534f0d035d501d3d0fd62,https://drive.google.com/uc?id=1MVhuOdMsogwVbI3t_Xe2-g0XQCYKJ8xn,Pineapple raita (Ananas ka raita),67.74,3.9,0,0,0,0,0,0,0,0,100 g,610,,,
680534f0d035d501d3d0fd63,https://drive.google.com/uc?id=15s0vbqiRZ0x8TQc4LLoQtUwgEQwocyad,Banana raita (Kele ka raita),89.03,4.13,0,0,0,0,0,0,0,0,100 g,611,,,
680534f0d035d501d3d0fd64,https://drive.google.com/uc?id=1WQUnRacKQx1cImw0ScrCvh8Se0V6Lpc9,Mango raita (Aam ka raita),67.37,3.9,0,0,0,0,0,0,0,0,100 g,612,,,
680534f0d035d501d3d0fd65,https://drive.google.com/uc?id=1G5sfseGGwHrO6ay3PrENyuixoPaaMGg4,Guava raita (Amarood ka raita),64.36,4.19,0,0,0,0,0,0,0,0,100 g,613,,,
680534f0d035d501d3d0fd66,https://drive.google.com/uc?id=1hzIoNK-ZUAduTzJEAgP-mDFozJIIIz6e,Grapes raita (Angoor ka raita),72.59,3.98,0,0,0,0,0,0,0,0,100 g,614,,,
680534f0d035d501d3d0fd67,https://drive.google.com/uc?id=1Jm5bQ_kL5aA6HKZWrq75UK5vqJyfbgpr,Bottle gourd kheer (Ghiya/Lauki kheer),84.07,2.7,0,0,0,0,0,0,0,0,100 g,615,,,
680534f0d035d501d3d0fd68,https://drive.google.com/uc?id=1PAocvPphCEg4QXLE9b1YJ6M7HdNpBfWd,Pumpkin kheer (Kaddu ki kheer),86.35,2.76,0,0,0,0,0,0,0,0,100 g,616,,,
680534f0d035d501d3d0fd69,https://drive.google.com/uc?id=1IewIH_NxLop-nUmZOO4jHS2hrLi10t9K,Apple kheer (Seb ki kheer),81.3,2.14,0,0,0,0,0,0,0,0,100 g,617,,,
680534f0d035d501d3d0fd6a,https://drive.google.com/uc?id=1WKdcoK-0XZEH20yko3Q1Grsezezg3gKX,Caramel custard (baked),122.7,5.11,0,0,0,0,0,0,0,0,100 g,618,,,
680534f0d035d501d3d0fd6b,https://drive.google.com/uc?id=11LlCCSt66yJaHyPa5Gj2pu8oNBMfptUX,Vanilla ice cream without egg,228.67,2.69,0,0,0,0,0,0,0,0,100 g,619,,,
680534f0d035d501d3d0fd6c,https://drive.google.com/uc?id=1DfZ8vNUgR_9OzR9nB-2oYvrW2iWsowEs,Vanilla ice cream with egg,214.85,4.16,0,0,0,0,0,0,0,0,100 g,620,,,
680534f0d035d501d3d0fd6d,https://drive.google.com/uc?id=1q82I5ayf5xpwfnj3VUsawNlp_UMGDgMi,Strawberry ice cream,215.61,4.15,0,0,0,0,0,0,0,0,100 g,621,,,
680534f0d035d501d3d0fd6e,https://drive.google.com/uc?id=1TNbN3qXEd5E7dMOE-1L8IrDv8K_boEf9,Chocochip ice cream,241.45,4.23,0,0,0,0,0,0,0,0,100 g,622,,,
680534f0d035d501d3d0fd6f,https://drive.google.com/uc?id=1UtE35n7Y07j4C1wi2HW-RuLRaMmyJYbe,Choconut ice cream,273.96,5.04,0,0,0,0,0,0,0,0,100 g,623,,,
680534f0d035d501d3d0fd70,https://drive.google.com/uc?id=1jOLdEcLtpQOdDHMf-PQ8CgN6WxTjnuSv,Pear chocholate sunday,183.49,2.08,0,0,0,0,0,0,0,0,100 g,624,,,
680534f0d035d501d3d0fd71,https://drive.google.com/uc?id=1wRfkhKFlYyuqPtjqRbe0ozPyhaknpiDj,Chocolate sauce,263.2,1.91,0,0,0,0,0,0,0,0,100 g,625,,,
680534f0d035d501d3d0fd72,https://drive.google.com/uc?id=1pSdZaIpestvm1-AXFOpTPwcWyDjahyNf,Coffee ice cream,150.62,3.15,0,0,0,0,0,0,0,0,200 ml,626,,,
680534f0d035d501d3d0fd73,https://drive.google.com/uc?id=1HzbMKXGLi4EUw96pX0hoAWEfvdC1yvT7,Coffee pear alaska,203.99,2.88,0,0,0,0,0,0,0,0,200 ml,627,,,
680534f0d035d501d3d0fd74,https://drive.google.com/uc?id=1-TQmQfljtcnT5bo81DZuk7RoGQyssBhY,Crunchy butterscotch,277.32,3.11,0,0,0,0,0,0,0,0,100 g,628,,,
